region,transport_mode,shipment_volume,distance_km,transport_cost,delivery_time_days,predicted_delivery_time,delivery_risk
West,Air,141.5859659530123,535.4009173283309,3276.2232019391195,2.8681839152347934,2.793898482781189,Normal
North,Road,28.35113943772442,503.2552485783141,1184.8025472234217,3.4147101144915495,4.177629219150001,Normal
South,Air,45.12627275138582,692.6593641694421,2546.900122902544,3.029614238781814,3.4123166287111832,Normal
North,Road,75.08721301385806,419.7224189329838,1636.0100959944346,2.9697011428963833,3.9697963486294654,Normal
South,Road,91.46421973167071,963.888586850852,2930.6818956127067,6.92446558892664,7.612524781508183,High Risk
West,Road,34.47817104288461,650.0579781770952,1880.2853784422596,4.923296617460317,5.308166179941294,Normal
West,Air,27.8094036886096,647.3959100811879,2015.9420247283874,2.255543170766615,2.7885948472364097,Normal
South,Road,110.36960490704016,558.189479376383,2218.531042819679,5.436004994558018,5.42560230676718,Normal
East,Road,97.88217022050468,693.4533914805141,2003.2181385748934,6.0544541798001,5.340897951942574,Normal
South,Road,175.56442070840234,881.0275141069377,3352.549280301182,6.740189622151079,7.569273131245563,High Risk
East,Road,92.36270990882576,407.2035396009479,1822.0065834835939,5.117148052875532,3.7447493702942705,Normal
North,Road,116.65308538821283,465.7273830589281,2166.456703809908,4.841150929835711,4.450442452615373,Normal
North,Road,55.04414746940596,564.956711942534,1981.9490773890977,5.551179576022049,4.70289497486999,Normal
North,Road,56.532017861428095,273.15614142749985,1328.5409614809048,2.5025765213350217,3.0639620646094814,Normal
West,Road,37.028589138368886,420.60779927798063,1421.3863660242098,4.824176316480226,4.030511724884083,Normal
North,Road,55.387638706059754,516.6581554074955,1546.0162855884646,3.3882749332758064,4.401981796242019,Normal
East,Rail,71.87152867646921,894.8289705995637,2474.708864622942,8.19868268222113,7.232420060404413,High Risk
North,Road,166.22084361374834,723.517172120539,3098.9090740739052,6.11818981139147,6.153748757717631,Normal
South,Road,50.165145320366584,704.2051751829124,2272.5089934221032,6.532167614654796,5.960296040065223,Normal
South,Air,247.45471611118163,888.2514294070322,4132.079221867347,3.989691545861368,5.5064945121076905,Normal
West,Road,122.37566650828829,611.5358992481689,2370.726706974378,4.63145817763181,5.528751836590599,Normal
South,Rail,108.77718265744117,759.3301579800891,2455.1259198978637,8.495802054575789,7.4012337882711705,High Risk
East,Road,88.24459641886558,621.0979091789011,2345.4884583449393,4.047873563713568,4.936938753357136,Normal
North,Road,78.74723558004149,724.301457831896,2376.7128214298264,5.986940578755837,5.7087118946460995,Normal
West,Road,60.67719395949456,486.827575868757,2036.9259504290362,3.188089708618656,4.550339111936703,Normal
North,Road,33.49951903689031,50.0,525.5983831732573,2.5787852272136176,1.6769199509330763,Normal
North,Road,51.29667196813644,612.4018345878349,1784.2380103347978,3.7470632579348866,4.926146317224956,Normal
East,Road,199.0138519981356,1048.3694781079832,3764.043534940949,7.986635959094486,7.873730195691723,High Risk
South,Road,118.25905697675167,909.3403126276459,3000.112905384396,8.161003932218154,7.439839419143219,High Risk
South,Road,198.06271712457664,920.3112956855277,3439.8072855566043,7.298966195085763,7.889250397037362,High Risk
North,Road,59.70864218525874,996.116602105741,2465.584941347818,7.437945787851427,7.110416271468109,High Risk
West,Road,44.06833040053418,674.8241254692025,2074.3699662081135,5.7095994264471415,5.502532742283655,Normal
South,Road,87.74286828698348,705.2483980735668,2416.262553360584,5.628792089742335,6.1437072596530395,Normal
West,Road,52.51922991036229,477.057469278382,1445.765435418145,3.436364542866553,4.407306261775753,Normal
South,Rail,98.42979548828396,561.4996003124261,2421.4484922926217,4.012782132615832,6.277907042631481,Normal
West,Road,28.706632613296065,822.4159219359196,2288.7929780525715,6.54409506387449,6.256878607214902,Normal
East,Rail,19.27978976433424,987.0876424072685,2419.099994261256,5.974966096740167,7.498307190744143,High Risk
West,Road,106.43324687757323,610.9550428093202,2260.9138219434562,5.496259129527216,5.445709726713655,Normal
East,Road,202.00172753118235,523.9470058416048,2873.444797832345,4.645154012487582,4.955644390474072,Normal
East,Air,109.08757563658835,650.1478284798472,2583.097474625027,3.3012180850250363,2.7195051595366886,Normal
West,Air,117.59099733787818,818.3378897001521,3115.985943027539,3.670174700737005,4.211480991961263,Normal
East,Road,89.91865141421262,245.72065148260828,1064.5684573955036,2.6932653329568605,2.7871460223864792,Normal
North,Road,94.89248176481144,50.0,1283.4878848971707,2.753170991163633,2.015281612977268,Normal
East,Rail,32.32390707220649,495.84968214235664,1298.985262843712,5.05026509749975,4.783517838661458,Normal
South,Rail,53.788617493909285,308.2005207440356,1658.0645784498327,4.693189374595704,4.636082477898613,Normal
West,Road,165.30444124949378,507.72074465875295,2420.0537377010874,5.560695446277076,5.157180272602828,Normal
North,Road,41.593581294992525,608.621510731108,1737.323523428884,3.410317931383756,4.858811584896046,Normal
West,Road,70.90879905429665,523.0904454735562,1715.2685742218039,5.4659219512809925,4.762678702668179,Normal
South,Road,163.5053190179057,1056.6909096518089,3430.269482478794,9.246674095208203,8.478071902346656,High Risk
South,Road,93.40103110408856,741.4885340886497,2649.576854140086,5.389559344633966,6.386797948425286,Normal
South,Road,96.12836234096191,734.132820691032,1952.4643689570207,6.138867421398295,6.294833985464537,Normal
East,Road,71.23497717540239,824.2180003321525,2617.548905773253,5.785351936670205,5.991071327066104,Normal
East,Rail,127.2146457760873,331.1267270213846,2019.3741211756976,4.07805001638206,4.370097980184362,Normal
West,Road,144.32188872988328,940.9513004776752,2912.6136081245604,7.747389289962659,7.4644594894411975,High Risk
West,Road,51.935827379010185,628.7859997700713,1693.6358259546425,6.6077241677739655,5.251913194839555,Normal
North,Rail,34.55534967624874,837.7345728275395,2530.3582222974155,8.188951205062327,7.013621920697432,High Risk
North,Air,22.385968682267677,349.87997474875647,1388.2656894078352,1.254093794586873,0.8484481911327434,Normal
West,Road,114.46933874113765,214.947545515502,1364.229106232597,3.8281699008160897,3.246923680861546,Normal
East,Road,107.2857825112393,879.009104247008,2953.341094563539,7.401663688246492,6.477452504191359,Normal
South,Road,284.9471350670201,755.3946673073046,3860.039024732523,7.8613957249021285,7.412186924770783,High Risk
West,Road,90.22373594159669,397.42556477989706,1566.0215898457539,5.176725998481708,4.15076389187068,Normal
North,Road,81.07418558729779,406.49433724308557,1724.741155701084,5.719006306754263,3.932276878295068,Normal
East,Road,100.30937788514878,965.1217396361354,2673.067256044672,7.542603276003967,6.889093716275458,High Risk
West,Road,103.39696484695051,316.9646699971482,1878.9906381088367,3.9883549878860083,3.7999672898262493,Normal
West,Road,77.41574104096425,1109.9484269116697,3151.8446989586955,9.046361375603448,8.111668306102736,High Risk
East,Road,53.04114788480317,397.82619429859676,1563.6358400109368,3.710704561720396,3.497904904885733,Normal
West,Road,87.43938172796432,828.7497391703472,2577.8495569309484,6.551653518952627,6.575004450120854,High Risk
East,Road,85.53764347989882,557.9868267902843,2315.160525093425,4.232935133569211,4.579384762549246,Normal
South,Road,84.73504135519248,818.8924807030561,2474.98692598792,8.40245473377975,6.753414407114465,High Risk
East,Road,134.58367959906562,497.6480794080261,2026.9140974423767,3.738584272096079,4.439870950803353,Normal
East,Air,86.52692036617094,604.4179862997577,2572.0724056007975,3.537674698141727,2.3712218506458234,Normal
East,Road,35.09460563446182,661.4573691108019,2201.865762339789,5.27112309152238,4.9103107804683,Normal
West,Rail,58.607071986299474,369.38751238118766,1352.6811074331001,2.940837215071665,4.708389407980245,Normal
West,Rail,76.84832896232764,857.4308167176353,2504.4916814514672,8.246510293581114,7.545730193597235,High Risk
East,Road,88.90967075990326,506.3002013879561,2001.7652888972839,2.475694955756047,4.284563847864029,Normal
West,Road,115.80832982825729,585.9920237047947,2258.2023457962896,5.907938895792912,5.350877512176905,Normal
North,Road,89.31663949671348,371.58217510961657,1503.692183861211,4.55838871814682,3.7583993796716024,Normal
North,Road,19.624270114162844,50.0,785.7291589434573,1.219238762441643,1.6400178044539917,Normal
West,Rail,38.02703526293109,596.5122264719527,2224.9496028293233,6.033335265782798,5.932368775212179,Normal
West,Road,120.21344433661567,1325.5323180516166,3703.075250243427,11.322551461152592,9.521033287041606,High Risk
East,Road,75.60764398471453,869.6892006114467,2340.567765668641,5.631178231057147,6.231885677041579,Normal
South,Road,93.77454674517504,644.6070936743695,1938.8869653532183,4.777808028532542,5.7968370926953625,Normal
West,Road,69.98928999760399,576.3905678216851,1966.6811150726787,6.450380652014736,5.071321461841083,Normal
North,Rail,58.45417440249405,656.290449987373,2263.7053099715235,8.125703642223158,6.1079318337977195,Normal
East,Road,71.53316453569478,803.1933522490588,2436.4766806869297,5.7175778740246725,5.861530279020034,Normal
West,Road,94.4167037487642,319.37241171352343,1620.206537295727,4.685614456989973,3.7499883820114137,Normal
North,Air,86.15481143600962,962.0100745072841,3043.96438285567,4.676048172581228,4.605610719253641,Normal
North,Road,143.80975878354278,850.3067683235483,2761.9083307508163,5.860743693109085,6.713617446047463,High Risk
South,Road,30.477141603564593,851.0920031982216,2294.210864200854,6.2509314624774275,6.674189477180665,High Risk
East,Road,33.5788053164861,772.7732068667236,2185.876722831544,6.45853958367141,5.507048276118382,Normal
East,Road,75.081076642743,655.4926641543171,1825.0138189089043,6.439441787737839,5.018441954408534,Normal
South,Road,116.53889211174885,838.4011460707096,3026.293159507928,7.670826936558215,7.049255252946147,High Risk
South,Road,130.610583418948,815.7079574475858,2902.78874165538,6.154457487331109,6.976244162823589,High Risk
East,Road,59.9148009650131,550.8686009365133,2052.420514806887,6.105603293661666,4.404403059756835,Normal
East,Road,10.110942476961528,489.39150358886775,1086.5900727462076,3.402076586055215,3.763679266742647,Normal
West,Road,61.131091004916755,678.5197626733562,1799.5570682063308,5.244245312356141,5.572127243757624,Normal
West,Air,107.47574981281211,1083.7256424186526,3501.903361368641,4.857196264792989,5.644583344873707,Normal
South,Road,85.22469766785396,303.05001881690777,1614.7615548609629,5.354865003128469,3.873794492038974,Normal
West,Road,118.90771875566756,239.0929255893168,1971.802435507896,4.205498938205466,3.4532823812718703,Normal
North,Road,162.22043479791347,696.1330355462247,2932.927450792217,6.174602644865743,5.972213029276251,Normal
West,Air,78.19639805195658,664.248556519685,2498.191265709339,3.4849586853192007,3.145048051357165,Normal
West,Road,65.39188335428774,698.5356660237143,1928.3660849148823,5.7376766930314105,5.711357954563776,Normal
North,Road,48.43177665240111,718.30689541438,2248.976651503338,5.903032609839857,5.531668751846074,Normal
South,Air,33.44270832476171,587.5033687022545,1904.0217554023266,1.5379482894842662,2.730815653951766,Normal
North,Rail,27.320121920581418,1067.161762808583,2894.0784788830824,8.111174288987073,8.261906236492258,High Risk
West,Rail,56.29534589208852,201.74688602657562,1157.3689926430304,3.6709771642490545,3.769465595397214,Normal
South,Road,150.3726130607585,418.0208330615311,2492.326128272507,3.6374339119816494,4.864277691370826,Normal
West,Road,125.23466184112065,621.0886671582667,2522.9112317095323,5.920976801080016,5.607135781586911,Normal
North,Rail,63.521525523287025,189.90713287683315,1214.0239914901654,2.954981173770797,3.49972072951242,Normal
North,Air,248.7062415457711,600.76076675902,3558.601010705036,4.217939693869846,3.4017751316367675,Normal
West,Road,58.75656434280617,1115.2116464038452,2774.8253911930237,9.489467707807554,8.023975018930757,High Risk
East,Road,170.51314208951047,655.8482167228693,2868.1108286093263,4.999360746391876,5.533956499203798,Normal
East,Road,192.19674701407175,714.5962536012314,3069.7078169827837,5.662944528592661,5.966613669129511,Normal
North,Rail,111.54329602555529,297.15386575167753,1675.9603295722347,4.017227267095776,4.33511540065788,Normal
North,Road,55.96503681129053,477.4188057489463,1606.3594018196686,3.7606235589901527,4.196835421410979,Normal
East,Road,68.7465690001942,544.9450135092976,1867.2674371430458,4.565892998611762,4.39390995531701,Normal
East,Road,95.72579789996743,561.0397729082545,1693.9771877653702,3.9412841387772324,4.583613093617172,Normal
West,Road,34.117632800040646,1008.8602626010552,2544.5087026342107,6.198156235648889,7.317086003510891,High Risk
West,Road,45.486530138833096,806.1534970030349,1992.5371660061878,6.794716810736472,6.214824220163608,Normal
East,Road,43.030737740308936,338.791772057631,1078.9862574598078,3.787474058911281,3.088848309857289,Normal
West,Road,116.23996682166968,719.0213379609613,2213.3952538638723,5.288130261226483,6.071481474629676,Normal
West,Road,161.37919613481094,789.5020895790999,2649.608428275754,7.5203139946173065,6.692123417794464,High Risk
South,Road,127.93111475327774,969.2417307859546,2820.220677617404,7.296080263478781,7.791173062036314,High Risk
West,Road,147.16255661877943,1092.5513922391447,3303.166710924141,8.529862306303324,8.336449920931036,High Risk
North,Road,53.00251646601095,365.7736262881968,1759.8859719432253,4.304354489627416,3.591312306965031,Normal
West,Road,70.62907095474016,422.95989686110534,1546.3467784060372,4.151908322322764,4.2018942365578456,Normal
West,Road,73.87807819587186,297.87819950390747,1464.9918512207519,3.9356276405405324,3.529020531976205,Normal
East,Road,111.29674237240665,584.4744394500452,2304.700907635051,4.3365973097045,4.835149961201705,Normal
North,Road,57.279600379524915,780.5803448449736,2230.0784942146333,5.591859499268874,5.907048021458307,Normal
West,Road,142.2614960496523,926.4536646449485,3074.2822282199722,7.14168809096891,7.391491247683637,High Risk
West,Air,189.34208082194166,628.7337133800936,3061.2674742232894,3.0111982521131826,3.490442610721931,Normal
South,Road,114.45977739222862,560.4426934886437,2472.0963388682953,5.276178158045035,5.479013830013548,Normal
West,Rail,68.76270622178957,692.4922378296473,2531.4975206365516,4.9575423917617565,6.616594628895195,High Risk
West,Road,50.028299481375,416.15998754359356,1177.2211682794648,3.578219435530617,4.040876671222723,Normal
South,Rail,43.09805795108469,1235.0708420745366,2840.8619287261545,10.361192243850704,9.73396463776281,High Risk
East,Rail,19.79756983929704,199.85491240694358,891.9082291679232,2.618235130746925,3.0830190920649208,Normal
West,Road,75.24413351167979,701.7273620908029,2016.3365780682457,5.5310513727356305,5.779913207265107,Normal
South,Road,72.6919645135633,1216.609741384299,3215.183965680665,9.047404134521313,8.929590329586754,High Risk
North,Road,137.52887997066887,651.9039564767994,2415.1412588377043,5.8877020940124565,5.576272323073948,Normal
East,Road,59.65304116542194,596.7890701995816,2273.2717684654526,5.375242233742476,4.673025259811501,Normal
North,Air,77.78750326747368,549.9152816130804,2541.7120414918563,2.356587450960914,2.283758272378603,Normal
North,Rail,101.1666035087915,599.4903291065258,2305.7199796241703,4.639972029919434,5.990201438778087,Normal
South,Air,113.42666748177658,1034.3975729094284,3665.1650431487856,4.171688029154016,5.670837611134134,Normal
West,Road,128.98805963394716,50.0,1570.2761057487353,1.9196437052919284,2.433148454718041,Normal
South,Rail,95.52633564470659,1079.361436362971,3013.0977260629006,9.513314375945303,9.133295053825462,High Risk
South,Air,35.515572767361334,251.29199731395937,1323.6832149382726,1.4232914130968677,0.8598374911548834,Normal
South,Road,107.9410364018416,575.3373478143639,2205.615306884369,4.202494666736851,5.506956724318742,Normal
South,Road,56.976477619335505,529.8115623163746,1895.4765315541385,4.521392009545954,5.0079629783362,Normal
East,Rail,165.47645956278822,814.7949155358015,3153.8319743509237,7.480834455652192,7.269747258693137,High Risk
West,Road,87.08499321184294,202.52518147255068,1067.8241700551087,3.6011267695522005,3.032319983374062,Normal
North,Rail,98.81752347278902,779.408346502944,2438.883210123376,6.430574026564598,6.9697246656539225,High Risk
North,Road,297.3933162591687,1216.8066945203186,4729.009146481617,8.784335521882204,9.558004393348686,High Risk
West,Rail,130.22081687119257,268.31127871401304,1850.3459383148613,3.2146172276706233,4.5184368860586055,Normal
North,Road,106.84960198287877,703.1177269309107,2775.1425209210774,5.5580043711016325,5.753216744918398,Normal
West,Road,79.15726700314167,464.64499021694945,1530.0477246921569,3.64822313305434,4.464244024518168,Normal
North,Road,37.59813533503301,769.24841773405,2134.8222107506876,6.1353915298871105,5.750550646882472,Normal
South,Rail,75.81384939773248,655.3613776764106,2456.3186238641256,4.740049201971211,6.6920713577046556,High Risk
North,Rail,49.62900940203897,470.38366546759335,2066.3996029858317,4.457595380279511,5.041051619906347,Normal
West,Road,201.76237242836524,786.6042397639008,3185.1153888743333,7.131807849436158,6.902337837531206,High Risk
West,Road,107.64482735788452,1155.217470740288,3350.6523793359374,8.622927946909304,8.508252400088635,High Risk
West,Air,162.22508631482168,596.5469383163563,3124.189321647732,4.734475068090627,3.2025761061691753,Normal
West,Road,58.59642460056717,851.532223801491,2382.4155828364346,6.850690910161753,6.554562272203356,Normal
West,Rail,51.97543536174805,287.8835717960742,1319.0156062042483,2.811522642906808,4.2334038021463805,Normal
East,Road,123.31003327129184,382.19781449095757,2023.3737664715811,3.73070378260054,3.762870910764987,Normal
East,Road,48.33867622057964,782.2737578065057,1689.440625390666,3.9727966652861277,5.5777721064484584,Normal
North,Road,65.63863303957524,1065.5524879900702,2916.6427688778454,7.233988637961496,7.555040170032074,High Risk
West,Road,206.92294093503835,749.5717376599848,3249.2649120624023,5.868078146660157,6.729601927280452,High Risk
North,Rail,67.2562046669299,562.3437514535168,1914.5351323708137,6.477332964598447,5.603985419657906,Normal
West,Road,32.20101873976139,649.8015935185391,2152.4154781651,4.74009783121077,5.321761080160728,Normal
West,Road,23.983822244328046,299.8858344884791,955.9841905805488,3.1612110197457124,3.274749370724711,Normal
East,Air,29.45209625399694,819.2642913795027,2405.1403540491524,2.936445398145243,3.2733542971392806,Normal
East,Road,167.3933437349259,897.0532574505546,3573.2601955718446,8.109290866345956,6.895574596821771,High Risk
South,Road,60.904262966018955,523.4147068067375,1607.0568660748268,4.63963731367537,4.963951506187776,Normal
East,Air,292.371063996306,518.3881986273395,3715.069077305405,3.956965827287431,2.91002741617994,Normal
South,Road,190.51716292442163,724.4459043025736,3035.483919798044,7.628988495126004,6.754875244456413,High Risk
South,Road,233.4390905302169,527.7184739086333,3158.372835331852,6.353101979716687,5.885175891002776,Normal
South,Air,149.20773716028583,631.4828679047697,3029.9434645014785,3.7245925914888054,3.5800011410309796,Normal
South,Road,119.74403722676168,1237.9221009666244,3269.640392333532,9.871778700526173,9.256434236044257,High Risk
South,Road,50.77568934219578,580.8328037911209,1694.3353089144891,3.3072569860998033,5.239587411361356,Normal
North,Road,85.82871266567827,549.6647574340577,1875.5227344676925,4.432107864928712,4.744853193191712,Normal
East,Rail,126.44327663957907,468.6882944221554,2193.5651483458087,5.893012327997193,5.13014674873631,Normal
South,Road,144.22169776827099,858.3737520199822,3053.0395237218872,7.312818571661253,7.281457446143062,High Risk
West,Road,40.06733507451231,599.2572314989311,1822.3877268693461,3.67972514618665,5.051302250149596,Normal
East,Air,76.53359296782527,468.1755492700007,1847.4845197891307,2.318959415473752,1.5207179789643503,Normal
East,Rail,81.8683320520899,1019.9651290364434,3097.896857253422,9.82597660431035,8.013292006588413,High Risk
South,Road,79.96303382743277,1047.4888412638184,2909.0505921749723,9.406622449399729,8.014423048957646,High Risk
North,Road,43.76231967494485,481.88140159316254,1805.7850631738568,4.079333929578592,4.185937405372837,Normal
South,Road,218.73557654133802,127.36881361902749,2240.4841552051557,4.391429444569411,3.5612719430879793,Normal
North,Rail,75.00136102356589,932.1038331543382,2892.6400230976374,7.453904956530603,7.736730415198432,High Risk
West,Road,45.89217677126729,458.3036487871989,1612.2635790704653,2.6364752932225257,4.2916567394091025,Normal
East,Road,221.63432038916778,871.3751677655753,3800.1318032848176,5.9151306558989765,7.014387960082462,High Risk
West,Rail,190.61502742093174,98.37093104068606,2078.419534339178,5.241819589860434,3.8804478561992743,Normal
North,Air,93.35645832452715,899.9272547238065,3069.407176815915,3.6622435397568878,4.302150205618108,Normal
North,Road,23.818760328064037,310.8718598013813,1505.6462646750551,2.925389194127939,3.1418815609073243,Normal
West,Rail,64.43375719976925,854.6139533386269,2634.9855475251793,7.4059799373150295,7.4880285577342764,High Risk
North,Road,27.7685197632961,653.9964589942016,1863.1007872157993,6.6820301012795955,5.05635399296046,Normal
West,Rail,114.81440932083926,382.89696256893944,1735.2883328856801,6.754937737564696,5.063025939706936,Normal
East,Road,61.680653312745946,536.0298323805015,1553.860522612262,6.238539321771119,4.285780331965359,Normal
West,Road,84.60997318627146,842.1691679478762,2569.893554430259,6.438354567009446,6.634799726180156,High Risk
East,Rail,211.08093472671814,679.6504468722655,3233.3298723443454,7.026337507255943,6.7424303349738945,High Risk
West,Road,58.89469124206915,813.6356345322956,2168.725639126148,4.860118720510078,6.330355057569035,Normal
North,Road,112.0758742429504,1203.403363664336,3408.6194032584353,9.572378689542678,8.552540914109478,High Risk
West,Rail,131.0758894334601,212.0123487209056,2051.9220961024353,2.5774639821893537,4.234766107782297,Normal
North,Rail,164.58621102105076,1102.8195209912146,3780.409278604366,9.614085891783827,9.138055473431567,High Risk
West,Rail,81.01245294870151,679.2196625064996,2064.4645051121825,5.447867500938928,6.555283897617693,Normal
West,Rail,76.06394187075607,398.34046646952413,1694.5186555523335,4.143017106489999,4.973506572050847,Normal
South,Road,75.00160244401145,277.51218479308284,1258.5151129106246,2.741727109049779,3.657589637205324,Normal
North,Road,106.04196363501765,597.0462905824306,2148.251790796083,4.477270088807748,5.115835125040817,Normal
South,Road,186.28297946912113,908.0620313388486,3296.701390341206,7.325700739936863,7.757982489968968,High Risk
North,Road,72.95063021924122,614.2862462942904,1925.697888354253,4.471237365103309,5.0441856162005445,Normal
South,Air,12.283613793171654,1073.1233804692574,2597.795906223751,5.101862857284457,5.340438799594067,Normal
East,Road,139.1727111929239,243.6708067855635,1779.8566704690707,2.2278764634136077,3.057304500254741,Normal
West,Road,89.44778127552887,646.6150946031047,2089.3525755670357,5.732803775207008,5.549353742326434,Normal
North,Road,114.95852380284671,299.3298355643267,1204.1608029740923,4.594122168814064,3.4506274547577727,Normal
North,Air,28.544396383697187,751.816927134991,2715.9159335726526,2.9143849997313827,3.1811403293146383,Normal
West,Road,61.82924668477564,898.3284692272441,2653.0567819597873,6.108737179808298,6.847813040787785,High Risk
North,Road,132.98103084471165,532.186697769305,2224.2746824686387,4.597969688288547,4.888358749595476,Normal
North,Road,36.72744104891619,50.0,710.3250045055042,2.8918534961201914,1.7079986613524396,Normal
South,Road,111.93386702144966,705.7054811030184,2250.5812000778606,6.493453732334675,6.236929934728285,Normal
North,Road,84.20231066679462,772.2867944853826,2690.217324604835,5.369312250008069,6.022086643809662,Normal
East,Air,53.82348362733284,763.2025313892754,2890.965730246116,3.3948077139735764,3.1200246364740796,Normal
East,Air,51.06028659630937,996.0190137102031,2988.474109941678,3.2752282321094217,4.381891386658237,Normal
West,Road,44.03369657876731,350.1049696982663,1498.9723252622794,4.299396528574999,3.6852224647075267,Normal
North,Rail,89.17114584470292,840.4605095261259,2658.4358129133,7.783924673012882,7.279350363935395,High Risk
West,Air,95.27704044048426,983.902103493833,3015.6030036374104,4.140359506656029,5.0041621587076826,Normal
East,Rail,68.67194589615923,151.9954764781753,1131.5014355235126,1.9907761293772956,3.0589744596546473,Normal
North,Road,42.22814814821761,739.5025112573136,2045.8693465121494,4.686051778192982,5.6010409247813415,Normal
North,Road,110.1349334650704,508.829647317852,2002.4877791127133,5.0599997120005735,4.64105829164565,Normal
West,Road,140.56988555808067,627.1736515315391,2483.0168414132218,6.8327074589093115,5.703694708808026,Normal
East,Road,121.4384194479825,747.3494153907342,2590.5011181466916,5.099360466323942,5.7907672724896,Normal
North,Rail,238.55659681506592,513.5760020482053,3083.1649712418716,6.60791479251263,6.1963363060762155,Normal
West,Air,77.04050905682182,460.8017378347487,2166.5814084929493,1.4122768272087833,2.004129198992437,Normal
East,Air,176.44344463557601,659.5626768966468,3049.6748416835558,2.865984462430732,3.1084160346310066,Normal
West,Road,57.18489992506606,345.57113711841527,1271.9749762865154,3.6578202091637126,3.6973580629361553,Normal
South,Road,51.45817666047956,345.96896391214807,1129.3162873669323,2.952404012842678,3.9146041812072467,Normal
North,Air,92.38257074185557,840.2245192278209,3145.576668856345,3.1315936232981656,3.980473008281504,Normal
South,Rail,197.73353677334362,328.3376701555763,2082.0897050246317,4.5276432769614905,5.41474398654395,Normal
East,Road,72.01305696346739,836.5675002545793,2623.790147404983,6.1375606810037375,6.062152905325008,Normal
South,Air,28.528694958326486,779.5255619991063,2647.071784905609,3.549314287151451,3.820814698982005,Normal
South,Rail,139.10721572193384,166.77411593863292,1685.7115620275226,1.1836988651360951,4.243789659762092,Normal
East,Road,82.1066375491118,460.28189734601654,1324.1246246348217,2.1956334271768116,3.942575448257104,Normal
West,Road,102.08479740392109,984.3506328532643,2841.0233109326587,6.888554107848917,7.508744693415778,High Risk
South,Road,53.18680508562722,375.27365128088917,1415.6481024541736,4.512256686345631,4.107665518395844,Normal
West,Road,91.88267887005905,519.9668065533715,1791.586200400958,2.2064552798649135,4.844553396563047,Normal
South,Road,31.67844619579931,779.377050110531,1927.1930444287536,5.8197666833410935,6.256119166284035,Normal
West,Rail,220.55826301302025,869.3493425991267,3901.7509132975333,8.135750229961868,8.367971813646488,High Risk
East,Road,153.35147167979306,579.5691119075412,2646.0203423377748,6.141043095617719,5.023965575535791,Normal
South,Road,89.49288120832306,482.69714548634033,1720.916923261598,4.480870783385908,4.878346481814926,Normal
East,Road,136.99473732844717,1048.263561275582,2988.0818465974694,7.569187273010221,7.530393437379154,High Risk
South,Road,57.27837617263784,1136.891905863322,2806.7912171203798,8.703664806161749,8.391482164870427,High Risk
East,Air,149.64073360459884,924.0802542189027,3498.5395319750032,2.798619121579122,4.469487259288124,Normal
East,Road,70.09164497532123,673.8890799182068,2190.6704953963927,5.7184987318737415,5.130088960634585,Normal
South,Road,67.08336197295256,423.6855979405406,1520.46155413308,4.624150078466291,4.441183347965,Normal
South,Rail,46.036578543063875,417.4755661641617,1625.8630864788943,5.635221482158273,5.192934894816139,Normal
South,Road,109.3604065629482,796.3039494744121,2958.8849609917306,10.776393724525391,6.7828991539386445,High Risk
North,Road,87.2360709699619,767.1515018488315,2544.120173444031,3.9584654331841813,5.994068806386241,Normal
West,Road,179.52389384206847,1042.4476060250004,3562.444175489605,9.810099693461158,8.229703211216158,High Risk
North,Road,42.53699137440487,832.126025910119,2162.732401039842,5.714257856017267,6.116388071972609,Normal
North,Road,109.64133465631697,229.13751550725095,1499.1208490615197,3.3629526406683405,3.0730021311692024,Normal
East,Road,161.50920068061683,944.5453329624172,3472.7904751222995,6.7818844182847755,7.118643351019076,High Risk
South,Road,295.98781911954075,370.5430243519644,3053.7004724405933,4.831470472321431,5.295461037562227,Normal
West,Air,96.256170603307,542.4880438533415,2454.7873970924893,2.569789390078534,2.558559344659302,Normal
East,Road,69.27973419624136,720.0560577504745,2190.133415389911,5.569185090939258,5.37733553918026,Normal
North,Road,94.84368474034048,1208.78689713951,3178.8091351324692,6.827687631640392,8.485252414543835,High Risk
South,Road,171.7874133564225,1520.7771956815009,4153.26338955788,12.163719269239179,11.10229691218522,High Risk
East,Road,171.748546944841,819.8824565581311,3161.507493286578,5.876420230059913,6.457567795438691,Normal
South,Rail,80.14118426607378,598.7049467582914,2103.6399632846014,5.151985842448749,6.370826995297747,Normal
East,Road,170.13290419742412,799.661581574554,3144.3741206329614,5.737982377633147,6.3390497573875475,Normal
South,Air,84.84366812970443,898.5435192446741,2927.1318659774693,4.967012931484705,4.739804290999249,Normal
North,Road,136.15444562847264,560.2130648439863,2586.4540122727262,4.485572080419534,5.087757929547642,Normal
West,Road,116.86704671212077,1152.6591796554503,3166.042938071721,8.819676328410068,8.51780455272673,High Risk
North,Road,67.5964415184878,714.4198125735926,2466.538283317479,4.809500180915956,5.614427418511968,Normal
West,Air,47.14073869160036,789.3680649455904,2235.1696669597777,3.966059130447679,3.6647719215619485,Normal
South,Road,163.82207601158387,836.4587905752492,3155.2263214678555,8.023699546466231,7.257586253279167,High Risk
East,Road,188.7279101703639,768.0442509720476,3215.3003403797006,7.6453826401109435,6.255190214641241,Normal
North,Road,108.18011103544369,884.9033401314914,2622.767706469095,6.391106227176602,6.732811358418888,High Risk
